customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_score_avg,segment
79600,650,1,328.8,2,3,5,235,3.3333333333333335,At Risk
79601,378,2,73.2,3,5,2,352,3.3333333333333335,Potential
79602,520,1,114.66,3,3,3,333,3.0,Loyal Customers
79603,154,1,73.21,4,3,2,432,3.0,Potential
79605,960,1,100.19,1,3,3,133,2.3333333333333335,At Risk
79606,961,1,116.16,1,3,3,133,2.3333333333333335,At Risk
79608,63,2,200.11,5,5,4,554,4.666666666666667,Champions
79610,762,2,114.0,2,5,3,253,3.3333333333333335,At Risk
79611,783,2,101.3,1,5,3,153,3.0,At Risk
79614,269,4,518.12,4,5,5,455,4.666666666666667,Champions
79615,129,1,295.17,5,3,5,535,4.333333333333333,Loyal Customers
79616,696,1,63.16,2,3,2,232,2.3333333333333335,At Risk
79617,365,3,583.24,3,5,5,355,4.333333333333333,Loyal Customers
79618,219,1,6.68,4,3,1,431,2.6666666666666665,Potential
79620,75,2,137.07999999999998,5,5,4,554,4.666666666666667,Champions
79621,204,2,133.4,4,5,3,453,4.0,Loyal Customers
79624,78,2,59.46,5,5,2,552,4.0,Potential
79625,364,1,21.95,3,3,1,331,2.3333333333333335,Potential
79626,761,1,52.95,2,3,2,232,2.3333333333333335,At Risk
79628,258,1,82.88,4,3,3,433,3.3333333333333335,Loyal Customers
79629,794,1,42.3,1,3,1,131,1.6666666666666667,At Risk
79630,79,1,201.34,5,3,4,534,4.0,Loyal Customers
79631,485,2,128.8,3,5,3,353,3.6666666666666665,Loyal Customers
79632,24,2,185.39999999999998,5,5,4,554,4.666666666666667,Champions
79636,99,1,77.01,5,3,2,532,3.3333333333333335,Potential
79637,33,1,361.69,5,3,5,535,4.333333333333333,Loyal Customers
79638,884,1,75.45,1,3,2,132,2.0,At Risk
79639,134,1,18.13,5,3,1,531,3.0,Potential
79640,535,2,230.98999999999998,2,5,5,255,4.0,At Risk
79643,845,1,51.19,1,3,2,132,2.0,At Risk
79645,1089,1,92.24,1,3,3,133,2.3333333333333335,At Risk
79646,342,2,149.74,3,5,4,354,4.0,Loyal Customers
79647,367,1,20.84,3,3,1,331,2.3333333333333335,Potential
79648,692,1,29.7,2,3,1,231,2.0,At Risk
79650,283,3,138.91,4,5,4,454,4.333333333333333,Champions
79651,337,2,83.88,3,5,3,353,3.6666666666666665,Loyal Customers
79652,1015,1,75.08,1,3,2,132,2.0,At Risk
79655,874,1,95.7,1,3,3,133,2.3333333333333335,At Risk
79656,388,2,146.45,3,5,4,354,4.0,Loyal Customers
79659,843,1,21.36,1,3,1,131,1.6666666666666667,At Risk
79661,800,1,40.6,1,3,1,131,1.6666666666666667,At Risk
79663,604,1,54.29,2,3,2,232,2.3333333333333335,At Risk
79664,445,2,204.88,3,5,4,354,4.0,Loyal Customers
79665,1079,1,229.86,1,3,5,135,3.0,At Risk
79666,55,1,92.93,5,3,3,533,3.6666666666666665,Loyal Customers
79668,556,1,77.82,2,3,2,232,2.3333333333333335,At Risk
79671,740,1,56.06,2,3,2,232,2.3333333333333335,At Risk
79672,113,2,195.8,5,5,4,554,4.666666666666667,Champions
79674,33,6,483.71000000000004,5,5,5,555,5.0,Champions
79675,438,2,203.53,3,5,4,354,4.0,Loyal Customers
79676,784,1,158.35,1,3,4,134,2.6666666666666665,At Risk
79677,757,1,55.97,2,3,2,232,2.3333333333333335,At Risk
79678,893,1,40.1,1,3,1,131,1.6666666666666667,At Risk
79680,109,2,205.47,5,5,4,554,4.666666666666667,Champions
79681,488,1,72.29,3,3,2,332,2.6666666666666665,Potential
79683,217,2,93.39,4,5,3,453,4.0,Loyal Customers
79684,369,1,272.43,3,3,5,335,3.6666666666666665,Loyal Customers
79685,3,2,77.77,5,5,2,552,4.0,Potential
79686,171,2,240.35,4,5,5,455,4.666666666666667,Champions
79689,502,1,26.6,3,3,1,331,2.3333333333333335,Potential
79690,386,2,211.0,3,5,4,354,4.0,Loyal Customers
79692,155,2,255.35,4,5,5,455,4.666666666666667,Champions
79696,89,1,146.42,5,3,4,534,4.0,Loyal Customers
79698,208,1,46.42,4,3,2,432,3.0,Potential
79700,24,1,110.12,5,3,3,533,3.6666666666666665,Loyal Customers
79701,58,1,42.7,5,3,1,531,3.0,Potential
79709,634,1,115.47,2,3,3,233,2.6666666666666665,At Risk
79710,177,2,212.49,4,5,4,454,4.333333333333333,Champions
79712,789,2,114.75999999999999,1,5,3,153,3.0,At Risk
79713,100,1,61.22,5,3,2,532,3.3333333333333335,Potential
79715,815,1,11.75,1,3,1,131,1.6666666666666667,At Risk
79716,214,1,323.96,4,3,5,435,4.0,Loyal Customers
79717,689,1,85.07,2,3,3,233,2.6666666666666665,At Risk
79718,1071,1,129.58,1,3,3,133,2.3333333333333335,At Risk
79719,524,1,35.68,2,3,1,231,2.0,At Risk
79720,748,1,75.21,2,3,2,232,2.3333333333333335,At Risk
79722,658,1,156.03,2,3,4,234,3.0,At Risk
79723,105,1,166.83,5,3,4,534,4.0,Loyal Customers
79725,983,1,227.54,1,3,5,135,3.0,At Risk
79728,22,2,170.82,5,5,4,554,4.666666666666667,Champions
79730,1089,1,377.64,1,3,5,135,3.0,At Risk
79732,566,1,48.67,2,3,2,232,2.3333333333333335,At Risk
79733,167,2,53.44,4,5,2,452,3.6666666666666665,Potential
79736,90,1,84.0,5,3,3,533,3.6666666666666665,Loyal Customers
79737,23,2,184.32,5,5,4,554,4.666666666666667,Champions
79738,51,2,158.12,5,5,4,554,4.666666666666667,Champions
79739,660,1,45.37,2,3,1,231,2.0,At Risk
79741,737,1,57.31,2,3,2,232,2.3333333333333335,At Risk
79742,13,1,46.28,5,3,2,532,3.3333333333333335,Potential
79743,528,1,92.04,2,3,3,233,2.6666666666666665,At Risk
79746,306,2,132.57999999999998,4,5,3,453,4.0,Loyal Customers
79748,603,1,201.29,2,3,4,234,3.0,At Risk
79749,953,2,122.96000000000001,1,5,3,153,3.0,At Risk
79750,1059,1,55.18,1,3,2,132,2.0,At Risk
79753,931,2,170.68,1,5,4,154,3.3333333333333335,At Risk
79754,146,2,229.64,4,5,5,455,4.666666666666667,Champions
79755,762,2,266.27,2,5,5,255,4.0,At Risk
79757,305,1,145.15,4,3,4,434,3.6666666666666665,Loyal Customers
79758,434,2,270.05,3,5,5,355,4.333333333333333,Loyal Customers
79761,927,2,218.97,1,5,4,154,3.3333333333333335,At Risk
79763,730,2,289.82,2,5,5,255,4.0,At Risk
79766,267,2,46.79,4,5,2,452,3.6666666666666665,Potential
79767,11,2,397.65999999999997,5,5,5,555,5.0,Champions
79768,399,1,202.88,3,3,4,334,3.3333333333333335,Loyal Customers
79769,350,3,298.04,3,5,5,355,4.333333333333333,Loyal Customers
79770,144,2,239.33,4,5,5,455,4.666666666666667,Champions
79772,121,3,127.41,5,5,3,553,4.333333333333333,Loyal Customers
79773,528,1,151.89,2,3,4,234,3.0,At Risk
79774,295,2,241.99,4,5,5,455,4.666666666666667,Champions
79775,163,2,32.260000000000005,4,5,1,451,3.3333333333333335,Potential
79777,992,1,22.88,1,3,1,131,1.6666666666666667,At Risk
79778,236,1,187.53,4,3,4,434,3.6666666666666665,Loyal Customers
79781,73,1,174.65,5,3,4,534,4.0,Loyal Customers
79785,665,1,36.58,2,3,1,231,2.0,At Risk
79786,1003,1,183.07,1,3,4,134,2.6666666666666665,At Risk
79787,204,1,113.8,4,3,3,433,3.3333333333333335,Loyal Customers
79789,159,2,124.21,4,5,3,453,4.0,Loyal Customers
79791,236,3,89.12,4,5,3,453,4.0,Loyal Customers
79792,385,2,231.86,3,5,5,355,4.333333333333333,Loyal Customers
79793,624,1,39.73,2,3,1,231,2.0,At Risk
79794,531,3,298.37,2,5,5,255,4.0,At Risk
79796,239,2,200.75,4,5,4,454,4.333333333333333,Champions
79797,975,2,79.81,1,5,2,152,2.6666666666666665,At Risk
79801,554,1,35.62,2,3,1,231,2.0,At Risk
79803,593,2,36.36,2,5,1,251,2.6666666666666665,At Risk
79808,706,1,129.99,2,3,3,233,2.6666666666666665,At Risk
79811,590,1,59.51,2,3,2,232,2.3333333333333335,At Risk
79814,696,1,172.91,2,3,4,234,3.0,At Risk
79816,732,1,51.35,2,3,2,232,2.3333333333333335,At Risk
79818,105,1,43.2,5,3,1,531,3.0,Potential
79819,985,1,83.35,1,3,3,133,2.3333333333333335,At Risk
79824,444,1,68.0,3,3,2,332,2.6666666666666665,Potential
79825,24,2,181.29,5,5,4,554,4.666666666666667,Champions
79826,253,2,183.82999999999998,4,5,4,454,4.333333333333333,Champions
79828,161,2,82.32,4,5,3,453,4.0,Loyal Customers
79829,735,2,127.47,2,5,3,253,3.3333333333333335,At Risk
79831,470,1,11.22,3,3,1,331,2.3333333333333335,Potential
79833,4,1,49.88,5,3,2,532,3.3333333333333335,Potential
79835,415,2,93.32,3,5,3,353,3.6666666666666665,Loyal Customers
79836,41,3,221.60000000000002,5,5,4,554,4.666666666666667,Champions
79838,368,1,368.79,3,3,5,335,3.6666666666666665,Loyal Customers
79840,1088,1,11.17,1,3,1,131,1.6666666666666667,At Risk
79841,512,1,143.85,3,3,4,334,3.3333333333333335,Loyal Customers
79843,9,2,130.13,5,5,3,553,4.333333333333333,Loyal Customers
79844,344,2,168.47,3,5,4,354,4.0,Loyal Customers
79849,985,1,69.1,1,3,2,132,2.0,At Risk
79850,919,1,34.6,1,3,1,131,1.6666666666666667,At Risk
79852,321,3,77.11,4,5,2,452,3.6666666666666665,Potential
79853,241,1,53.7,4,3,2,432,3.0,Potential
79855,424,2,105.36999999999999,3,5,3,353,3.6666666666666665,Loyal Customers
79856,333,2,180.35999999999999,3,5,4,354,4.0,Loyal Customers
79858,234,1,137.36,4,3,4,434,3.6666666666666665,Loyal Customers
79863,409,4,382.01,3,5,5,355,4.333333333333333,Loyal Customers
79864,45,1,43.67,5,3,1,531,3.0,Potential
79865,385,2,146.42,3,5,4,354,4.0,Loyal Customers
79866,978,1,60.32,1,3,2,132,2.0,At Risk
79867,371,1,32.14,3,3,1,331,2.3333333333333335,Potential
79869,75,1,16.11,5,3,1,531,3.0,Potential
79871,238,2,88.51,4,5,3,453,4.0,Loyal Customers
79872,696,1,55.87,2,3,2,232,2.3333333333333335,At Risk
79873,542,1,23.03,2,3,1,231,2.0,At Risk
79875,736,1,71.4,2,3,2,232,2.3333333333333335,At Risk
79879,3,2,204.51999999999998,5,5,4,554,4.666666666666667,Champions
79880,246,1,58.4,4,3,2,432,3.0,Potential
79881,622,2,219.63,2,5,4,254,3.6666666666666665,At Risk
79882,152,2,82.12,4,5,2,452,3.6666666666666665,Potential
79884,179,1,18.25,4,3,1,431,2.6666666666666665,Potential
79886,918,1,29.44,1,3,1,131,1.6666666666666667,At Risk
79887,540,2,109.53999999999999,2,5,3,253,3.3333333333333335,At Risk
79889,289,4,452.29,4,5,5,455,4.666666666666667,Champions
79894,377,1,584.94,3,3,5,335,3.6666666666666665,Loyal Customers
79897,919,2,147.45,1,5,4,154,3.3333333333333335,At Risk
79898,274,1,5.27,4,3,1,431,2.6666666666666665,Potential
79899,98,1,35.1,5,3,1,531,3.0,Potential
79902,384,2,56.480000000000004,3,5,2,352,3.3333333333333335,Potential
79904,17,1,31.54,5,3,1,531,3.0,Potential
79905,411,1,54.14,3,3,2,332,2.6666666666666665,Potential
79908,630,1,180.84,2,3,4,234,3.0,At Risk
79911,1092,1,155.05,1,3,4,134,2.6666666666666665,At Risk
79912,130,1,81.71,5,3,2,532,3.3333333333333335,Potential
79913,428,1,69.09,3,3,2,332,2.6666666666666665,Potential
79914,474,2,172.51999999999998,3,5,4,354,4.0,Loyal Customers
79917,516,1,70.25,3,3,2,332,2.6666666666666665,Potential
79923,121,2,54.06999999999999,5,5,2,552,4.0,Potential
79924,885,1,106.92,1,3,3,133,2.3333333333333335,At Risk
79925,210,1,228.6,4,3,5,435,4.0,Loyal Customers
79926,664,2,57.81,2,5,2,252,3.0,At Risk
79927,299,1,104.76,4,3,3,433,3.3333333333333335,Loyal Customers
79929,289,2,73.22,4,5,2,452,3.6666666666666665,Potential
79932,889,1,81.02,1,3,2,132,2.0,At Risk
79933,224,2,113.52,4,5,3,453,4.0,Loyal Customers
79934,147,1,64.71,4,3,2,432,3.0,Potential
79937,215,1,53.15,4,3,2,432,3.0,Potential
79939,239,4,179.34,4,5,4,454,4.333333333333333,Champions
79941,731,1,272.44,2,3,5,235,3.3333333333333335,At Risk
79942,324,1,59.92,4,3,2,432,3.0,Potential
79943,240,1,126.93,4,3,3,433,3.3333333333333335,Loyal Customers
79944,248,1,71.6,4,3,2,432,3.0,Potential
79945,574,1,244.96,2,3,5,235,3.3333333333333335,At Risk
79946,17,2,146.76999999999998,5,5,4,554,4.666666666666667,Champions
79947,293,1,119.46,4,3,3,433,3.3333333333333335,Loyal Customers
79948,799,1,117.58,1,3,3,133,2.3333333333333335,At Risk
79951,98,1,34.91,5,3,1,531,3.0,Potential
79954,169,2,72.6,4,5,2,452,3.6666666666666665,Potential
79955,128,2,65.8,5,5,2,552,4.0,Potential
79956,344,1,58.62,3,3,2,332,2.6666666666666665,Potential
79957,270,1,17.14,4,3,1,431,2.6666666666666665,Potential
79960,1081,1,89.33,1,3,3,133,2.3333333333333335,At Risk
79961,525,1,23.91,2,3,1,231,2.0,At Risk
79964,505,1,17.26,3,3,1,331,2.3333333333333335,Potential
79969,977,1,33.37,1,3,1,131,1.6666666666666667,At Risk
79971,469,4,184.60000000000002,3,5,4,354,4.0,Loyal Customers
79972,115,2,689.22,5,5,5,555,5.0,Champions
79973,103,2,310.59,5,5,5,555,5.0,Champions
79977,367,1,150.8,3,3,4,334,3.3333333333333335,Loyal Customers
79981,398,2,191.66000000000003,3,5,4,354,4.0,Loyal Customers
79985,8,1,374.7,5,3,5,535,4.333333333333333,Loyal Customers
79986,581,1,73.91,2,3,2,232,2.3333333333333335,At Risk
79988,49,2,179.29000000000002,5,5,4,554,4.666666666666667,Champions
79989,953,2,299.14,1,5,5,155,3.6666666666666665,At Risk
79992,6,2,246.06,5,5,5,555,5.0,Champions
79994,18,2,187.64999999999998,5,5,4,554,4.666666666666667,Champions
79995,498,1,57.05,3,3,2,332,2.6666666666666665,Potential
79996,469,1,24.85,3,3,1,331,2.3333333333333335,Potential
79997,70,2,117.88,5,5,3,553,4.333333333333333,Loyal Customers
79999,305,2,152.66,4,5,4,454,4.333333333333333,Champions
80001,461,2,62.47,3,5,2,352,3.3333333333333335,Potential
80002,655,1,561.6,2,3,5,235,3.3333333333333335,At Risk
80003,63,2,189.95,5,5,4,554,4.666666666666667,Champions
80004,388,1,345.06,3,3,5,335,3.6666666666666665,Loyal Customers
80005,47,1,61.79,5,3,2,532,3.3333333333333335,Potential
80006,39,1,70.1,5,3,2,532,3.3333333333333335,Potential
80007,287,2,382.69,4,5,5,455,4.666666666666667,Champions
80009,128,1,82.85,5,3,3,533,3.6666666666666665,Loyal Customers
80012,760,1,113.38,2,3,3,233,2.6666666666666665,At Risk
80015,489,2,292.13,3,5,5,355,4.333333333333333,Loyal Customers
80016,528,2,140.56,2,5,4,254,3.6666666666666665,At Risk
80019,529,1,115.94,2,3,3,233,2.6666666666666665,At Risk
80022,753,1,45.68,2,3,1,231,2.0,At Risk
80023,43,1,33.0,5,3,1,531,3.0,Potential
80024,1009,1,10.19,1,3,1,131,1.6666666666666667,At Risk
80026,268,1,42.72,4,3,1,431,2.6666666666666665,Potential
80027,306,3,137.89000000000001,4,5,4,454,4.333333333333333,Champions
80028,403,1,522.72,3,3,5,335,3.6666666666666665,Loyal Customers
80030,818,2,144.91,1,5,4,154,3.3333333333333335,At Risk
80033,37,2,328.29,5,5,5,555,5.0,Champions
80034,160,2,78.8,4,5,2,452,3.6666666666666665,Potential
80035,168,2,140.25,4,5,4,454,4.333333333333333,Champions
80038,419,1,121.48,3,3,3,333,3.0,Loyal Customers
80039,21,1,198.44,5,3,4,534,4.0,Loyal Customers
80040,401,1,208.66,3,3,4,334,3.3333333333333335,Loyal Customers
80043,786,1,68.16,1,3,2,132,2.0,At Risk
80044,31,1,59.57,5,3,2,532,3.3333333333333335,Potential
80045,858,1,92.08,1,3,3,133,2.3333333333333335,At Risk
80046,812,1,233.6,1,3,5,135,3.0,At Risk
80047,966,1,31.39,1,3,1,131,1.6666666666666667,At Risk
80049,998,1,48.26,1,3,2,132,2.0,At Risk
80051,901,1,131.92,1,3,3,133,2.3333333333333335,At Risk
80054,98,3,168.09,5,5,4,554,4.666666666666667,Champions
80055,422,3,145.85,3,5,4,354,4.0,Loyal Customers
80056,400,1,81.58,3,3,2,332,2.6666666666666665,Potential
80057,325,4,238.43,3,5,5,355,4.333333333333333,Loyal Customers
80058,572,1,47.48,2,3,2,232,2.3333333333333335,At Risk
80064,148,3,808.85,4,5,5,455,4.666666666666667,Champions
80065,503,1,29.28,3,3,1,331,2.3333333333333335,Potential
80067,39,1,79.31,5,3,2,532,3.3333333333333335,Potential
80070,1054,1,191.18,1,3,4,134,2.6666666666666665,At Risk
80071,425,1,473.63,3,3,5,335,3.6666666666666665,Loyal Customers
80072,223,2,32.17,4,5,1,451,3.3333333333333335,Potential
80074,1079,1,181.02,1,3,4,134,2.6666666666666665,At Risk
80075,131,1,18.04,5,3,1,531,3.0,Potential
80076,390,2,424.06,3,5,5,355,4.333333333333333,Loyal Customers
80078,411,1,154.68,3,3,4,334,3.3333333333333335,Loyal Customers
80080,7,3,270.16999999999996,5,5,5,555,5.0,Champions
80088,56,2,289.08,5,5,5,555,5.0,Champions
80089,5,1,72.78,5,3,2,532,3.3333333333333335,Potential
80090,590,1,80.77,2,3,2,232,2.3333333333333335,At Risk
80091,933,1,87.62,1,3,3,133,2.3333333333333335,At Risk
80092,890,1,11.17,1,3,1,131,1.6666666666666667,At Risk
80093,676,1,241.46,2,3,5,235,3.3333333333333335,At Risk
80095,802,1,19.79,1,3,1,131,1.6666666666666667,At Risk
80096,684,1,96.76,2,3,3,233,2.6666666666666665,At Risk
80100,715,1,83.28,2,3,3,233,2.6666666666666665,At Risk
80102,850,1,23.91,1,3,1,131,1.6666666666666667,At Risk
80103,853,1,116.32,1,3,3,133,2.3333333333333335,At Risk
80104,111,3,115.27,5,5,3,553,4.333333333333333,Loyal Customers
80105,27,2,115.92,5,5,3,553,4.333333333333333,Loyal Customers
80107,896,1,90.81,1,3,3,133,2.3333333333333335,At Risk
80108,824,2,146.69,1,5,4,154,3.3333333333333335,At Risk
80109,858,3,273.94,1,5,5,155,3.6666666666666665,At Risk
80110,386,2,116.94999999999999,3,5,3,353,3.6666666666666665,Loyal Customers
80114,873,2,296.96,1,5,5,155,3.6666666666666665,At Risk
80117,311,1,83.35,4,3,3,433,3.3333333333333335,Loyal Customers
80118,36,1,63.48,5,3,2,532,3.3333333333333335,Potential
80119,640,2,260.88,2,5,5,255,4.0,At Risk
80120,1081,1,30.65,1,3,1,131,1.6666666666666667,At Risk
80121,514,1,40.17,3,3,1,331,2.3333333333333335,Potential
80123,609,2,205.35,2,5,4,254,3.6666666666666665,At Risk
80124,231,3,192.69,4,5,4,454,4.333333333333333,Champions
80125,511,1,42.18,3,3,1,331,2.3333333333333335,Potential
80127,480,3,345.44,3,5,5,355,4.333333333333333,Loyal Customers
80129,868,1,134.08,1,3,4,134,2.6666666666666665,At Risk
80130,91,3,94.07,5,5,3,553,4.333333333333333,Loyal Customers
80131,359,2,116.36,3,5,3,353,3.6666666666666665,Loyal Customers
80133,600,2,139.43,2,5,4,254,3.6666666666666665,At Risk
80134,1040,1,101.54,1,3,3,133,2.3333333333333335,At Risk
80136,167,2,140.55,4,5,4,454,4.333333333333333,Champions
80137,873,2,172.89,1,5,4,154,3.3333333333333335,At Risk
80141,318,2,275.61,4,5,5,455,4.666666666666667,Champions
80142,392,4,523.75,3,5,5,355,4.333333333333333,Loyal Customers
80144,490,1,98.22,3,3,3,333,3.0,Loyal Customers
80145,537,1,52.24,2,3,2,232,2.3333333333333335,At Risk
80147,325,3,214.13000000000002,3,5,4,354,4.0,Loyal Customers
80148,662,1,29.21,2,3,1,231,2.0,At Risk
80149,203,1,57.21,4,3,2,432,3.0,Potential
80151,245,2,170.14,4,5,4,454,4.333333333333333,Champions
80152,115,1,92.68,5,3,3,533,3.6666666666666665,Loyal Customers
80155,167,1,88.94,4,3,3,433,3.3333333333333335,Loyal Customers
80157,47,4,305.99,5,5,5,555,5.0,Champions
80158,94,3,90.24000000000001,5,5,3,553,4.333333333333333,Loyal Customers
80159,801,2,195.44,1,5,4,154,3.3333333333333335,At Risk
80161,359,1,21.11,3,3,1,331,2.3333333333333335,Potential
80163,1036,1,121.38,1,3,3,133,2.3333333333333335,At Risk
80166,236,2,88.35,4,5,3,453,4.0,Loyal Customers
80167,438,1,141.16,3,3,4,334,3.3333333333333335,Loyal Customers
80169,965,1,76.2,1,3,2,132,2.0,At Risk
80170,726,1,152.25,2,3,4,234,3.0,At Risk
80171,523,1,80.76,2,3,2,232,2.3333333333333335,At Risk
80172,742,1,30.67,2,3,1,231,2.0,At Risk
80174,1084,1,168.81,1,3,4,134,2.6666666666666665,At Risk
80175,582,1,98.52,2,3,3,233,2.6666666666666665,At Risk
80178,411,3,591.3399999999999,3,5,5,355,4.333333333333333,Loyal Customers
80179,53,1,78.17,5,3,2,532,3.3333333333333335,Potential
80182,381,1,151.38,3,3,4,334,3.3333333333333335,Loyal Customers
80183,167,2,79.52,4,5,2,452,3.6666666666666665,Potential
80184,511,1,67.0,3,3,2,332,2.6666666666666665,Potential
80187,60,2,181.3,5,5,4,554,4.666666666666667,Champions
80189,310,3,232.13,4,5,5,455,4.666666666666667,Champions
80192,52,1,105.33,5,3,3,533,3.6666666666666665,Loyal Customers
80193,120,3,237.07,5,5,5,555,5.0,Champions
80194,256,2,366.75,4,5,5,455,4.666666666666667,Champions
80195,3,2,83.87,5,5,3,553,4.333333333333333,Loyal Customers
80197,326,1,127.05,3,3,3,333,3.0,Loyal Customers
80199,1038,1,300.93,1,3,5,135,3.0,At Risk
80200,861,2,101.27,1,5,3,153,3.0,At Risk
80203,379,1,70.44,3,3,2,332,2.6666666666666665,Potential
80205,206,2,99.61,4,5,3,453,4.0,Loyal Customers
80206,142,3,180.57,4,5,4,454,4.333333333333333,Champions
80208,371,1,69.61,3,3,2,332,2.6666666666666665,Potential
80210,233,1,61.45,4,3,2,432,3.0,Potential
80211,425,1,100.76,3,3,3,333,3.0,Loyal Customers
80212,676,1,93.92,2,3,3,233,2.6666666666666665,At Risk
80213,174,2,85.99,4,5,3,453,4.0,Loyal Customers
80214,729,1,29.06,2,3,1,231,2.0,At Risk
80216,316,1,64.46,4,3,2,432,3.0,Potential
80217,999,1,78.06,1,3,2,132,2.0,At Risk
80218,730,1,101.97,2,3,3,233,2.6666666666666665,At Risk
80219,301,2,63.28,4,5,2,452,3.6666666666666665,Potential
80220,131,2,225.32,5,5,5,555,5.0,Champions
80221,29,3,544.16,5,5,5,555,5.0,Champions
80222,722,1,117.45,2,3,3,233,2.6666666666666665,At Risk
80224,1051,1,14.63,1,3,1,131,1.6666666666666667,At Risk
80225,763,1,106.77,2,3,3,233,2.6666666666666665,At Risk
80226,211,1,58.89,4,3,2,432,3.0,Potential
80227,366,1,67.67,3,3,2,332,2.6666666666666665,Potential
80228,759,1,72.93,2,3,2,232,2.3333333333333335,At Risk
80230,53,2,221.32,5,5,4,554,4.666666666666667,Champions
80231,161,1,50.7,4,3,2,432,3.0,Potential
80233,211,1,251.74,4,3,5,435,4.0,Loyal Customers
80234,36,2,123.11999999999999,5,5,3,553,4.333333333333333,Loyal Customers
80237,200,1,18.04,4,3,1,431,2.6666666666666665,Potential
80238,535,1,11.83,2,3,1,231,2.0,At Risk
80239,321,1,165.51,4,3,4,434,3.6666666666666665,Loyal Customers
80241,970,1,45.54,1,3,1,131,1.6666666666666667,At Risk
80243,346,3,49.31,3,5,2,352,3.3333333333333335,Potential
80245,220,2,180.99,4,5,4,454,4.333333333333333,Champions
80246,559,1,141.47,2,3,4,234,3.0,At Risk
80247,152,1,13.18,4,3,1,431,2.6666666666666665,Potential
80248,497,2,171.75,3,5,4,354,4.0,Loyal Customers
80249,41,1,174.24,5,3,4,534,4.0,Loyal Customers
80251,980,1,123.47,1,3,3,133,2.3333333333333335,At Risk
80252,725,1,23.67,2,3,1,231,2.0,At Risk
80255,5,4,971.65,5,5,5,555,5.0,Champions
80256,501,1,333.34,3,3,5,335,3.6666666666666665,Loyal Customers
80257,279,1,141.48,4,3,4,434,3.6666666666666665,Loyal Customers
80260,1063,1,11.82,1,3,1,131,1.6666666666666667,At Risk
80261,564,1,87.57,2,3,3,233,2.6666666666666665,At Risk
80265,638,1,73.47,2,3,2,232,2.3333333333333335,At Risk
80268,450,2,131.29000000000002,3,5,3,353,3.6666666666666665,Loyal Customers
80272,424,1,12.74,3,3,1,331,2.3333333333333335,Potential
80273,882,2,132.06,1,5,3,153,3.0,At Risk
80274,422,1,299.88,3,3,5,335,3.6666666666666665,Loyal Customers
80276,1090,1,186.91,1,3,4,134,2.6666666666666665,At Risk
80278,32,1,41.07,5,3,1,531,3.0,Potential
80280,466,1,14.19,3,3,1,331,2.3333333333333335,Potential
80288,217,1,66.11,4,3,2,432,3.0,Potential
80290,269,3,122.16999999999999,4,5,3,453,4.0,Loyal Customers
80292,454,1,8.49,3,3,1,331,2.3333333333333335,Potential
80293,593,1,64.98,2,3,2,232,2.3333333333333335,At Risk
80295,690,2,75.88,2,5,2,252,3.0,At Risk
80296,1041,1,103.44,1,3,3,133,2.3333333333333335,At Risk
80300,21,1,71.61,5,3,2,532,3.3333333333333335,Potential
80304,926,1,55.17,1,3,2,132,2.0,At Risk
80307,50,3,587.77,5,5,5,555,5.0,Champions
80308,558,4,386.6,2,5,5,255,4.0,At Risk
80309,196,2,172.49,4,5,4,454,4.333333333333333,Champions
80312,679,1,54.05,2,3,2,232,2.3333333333333335,At Risk
80315,318,1,49.33,4,3,2,432,3.0,Potential
80317,452,1,105.94,3,3,3,333,3.0,Loyal Customers
80318,383,3,288.83,3,5,5,355,4.333333333333333,Loyal Customers
80320,29,3,196.41,5,5,4,554,4.666666666666667,Champions
80321,188,2,61.2,4,5,2,452,3.6666666666666665,Potential
80323,103,3,202.99,5,5,4,554,4.666666666666667,Champions
80324,839,2,158.43,1,5,4,154,3.3333333333333335,At Risk
80325,739,1,603.66,2,3,5,235,3.3333333333333335,At Risk
80327,176,3,301.36,4,5,5,455,4.666666666666667,Champions
80328,150,1,87.48,4,3,3,433,3.3333333333333335,Loyal Customers
80329,536,2,195.99,2,5,4,254,3.6666666666666665,At Risk
80330,873,1,42.75,1,3,1,131,1.6666666666666667,At Risk
80331,350,5,498.84,3,5,5,355,4.333333333333333,Loyal Customers
80332,122,2,152.64999999999998,5,5,4,554,4.666666666666667,Champions
80333,175,1,10.67,4,3,1,431,2.6666666666666665,Potential
80334,677,3,630.13,2,5,5,255,4.0,At Risk
80340,585,1,251.18,2,3,5,235,3.3333333333333335,At Risk
80345,300,2,220.82,4,5,4,454,4.333333333333333,Champions
80346,414,1,30.7,3,3,1,331,2.3333333333333335,Potential
80347,80,2,128.75,5,5,3,553,4.333333333333333,Loyal Customers
80349,534,2,234.48,2,5,5,255,4.0,At Risk
80352,1068,1,52.83,1,3,2,132,2.0,At Risk
80355,180,1,172.04,4,3,4,434,3.6666666666666665,Loyal Customers
80356,850,1,36.68,1,3,1,131,1.6666666666666667,At Risk
80359,757,1,154.23,2,3,4,234,3.0,At Risk
80360,420,4,218.71,3,5,4,354,4.0,Loyal Customers
80361,999,1,16.74,1,3,1,131,1.6666666666666667,At Risk
80362,4,1,58.77,5,3,2,532,3.3333333333333335,Potential
80366,625,1,100.47,2,3,3,233,2.6666666666666665,At Risk
