customer_id,num_channels,net_revenue,is_multi_touch
91591,2,383.96000000000004,1
91592,1,43.84,0
91593,2,278.24,1
91595,1,104.81,0
91596,1,74.8,0
91597,1,76.25999999999999,0
91599,2,341.65999999999997,1
91600,1,76.62,0
91601,0,152.16,0
91604,0,12.97,0
91605,1,69.13,0
91607,2,149.16,1
91608,1,160.72,0
91611,2,116.09,1
91612,1,171.07999999999998,0
91613,1,13.52,0
91617,2,133.92,1
91619,2,631.28,1
91620,1,45.49,0
91621,2,313.97,1
91623,3,197.5,1
91624,2,169.82999999999998,1
91626,3,201.01,1
91628,1,44.73,0
91629,1,163.21,0
91631,1,158.74,0
91632,1,29.71,0
91633,1,346.39,0
91634,2,270.82,1
91635,1,22.23,0
91636,1,103.48,0
91642,2,432.02,1
91643,1,98.39,0
91645,2,256.35,1
91646,1,55.49,0
91647,2,324.75,1
91651,1,154.38,0
91654,1,196.26,0
91656,1,10.61,0
91657,1,50.68,0
91659,1,9.04,0
91660,1,78.87,0
91661,1,73.35,0
91664,1,104.92,0
91665,1,15.65,0
91666,3,185.05,1
91669,1,282.75,0
91670,1,149.84,0
91671,1,403.16,0
91672,1,43.02,0
91673,2,101.28999999999999,1
91675,1,65.08,0
91676,1,395.52,0
91678,1,59.9,0
91679,2,503.09,1
91682,1,66.59,0
91683,1,29.62,0
91684,1,103.32000000000001,0
91685,0,179.16,0
91686,1,75.51,0
91688,1,23.94,0
91690,1,198.31,0
91692,1,49.93,0
91693,1,33.37,0
91694,2,257.83,1
91695,0,23.27,0
91696,1,15.72,0
91697,1,17.39,0
91698,1,71.86,0
91699,2,235.96,1
91701,2,56.739999999999995,1
91704,2,49.480000000000004,1
91705,1,121.87,0
91706,0,74.49,0
91707,0,51.47,0
91709,2,180.11,1
91710,1,15.93,0
91711,1,207.01,0
91712,2,254.03,1
91713,1,69.1,0
91714,1,147.64,0
91715,1,40.78,0
91718,2,255.65999999999997,1
91719,1,67.75,0
91720,1,57.32,0
91721,2,246.48999999999998,1
91722,1,17.14,0
91724,2,91.69,1
91725,2,317.02,1
91726,2,90.99,1
91727,1,271.89,0
91729,1,97.97,0
91732,1,75.55,0
91736,2,127.2,1
91737,1,796.96,0
91738,2,333.21,1
91739,1,233.31,0
91740,1,83.55,0
91743,1,13.61,0
91744,1,110.37,0
91747,1,62.83,0
91748,1,182.11,0
91750,1,113.21000000000001,0
91752,1,105.12,0
91754,1,177.91,0
91755,1,33.61,0
91756,1,76.32,0
91758,2,39.2,1
91759,1,144.33,0
91761,1,398.63,0
91762,2,123.05,1
91764,1,169.17,0
91768,0,19.1,0
91769,1,46.35,0
91770,2,334.6,1
91771,0,37.35,0
91772,1,32.74,0
91774,1,61.2,0
91776,1,154.1,0
91777,0,242.9,0
91778,1,195.32999999999998,0
91779,1,34.95,0
91782,1,50.08,0
91783,1,110.04,0
91784,1,122.5,0
91785,2,29.63,1
91786,1,33.08,0
91787,1,319.93,0
91788,1,39.73,0
91789,2,189.4,1
91790,1,156.43,0
91791,2,439.6,1
91792,1,43.24,0
91793,1,145.59,0
91794,2,176.57999999999998,1
91798,1,79.64,0
91799,1,109.82,0
91800,1,15.93,0
91801,1,65.8,0
91803,1,141.47,0
91804,1,70.23,0
91805,1,245.6,0
91806,3,95.63,1
91807,1,143.39,0
91808,1,77.74,0
91811,1,152.7,0
91814,1,26.64,0
91815,1,388.32,0
91816,1,195.76,0
91817,1,86.32,0
91822,1,245.0,0
91824,1,138.75,0
91825,1,90.81,0
91826,1,175.92,0
91827,3,333.14,1
91828,1,115.17,0
91829,1,80.17,0
91830,0,135.59,0
91831,1,55.18,0
91832,2,108.61,1
91833,1,248.88,0
91834,3,151.28,1
91835,1,17.24,0
91836,3,207.82999999999998,1
91837,0,101.54,0
91838,1,217.92,0
91839,3,159.96,1
91842,1,40.29,0
91848,1,297.03999999999996,0
91849,2,797.16,1
91850,3,443.53999999999996,1
91851,1,106.44,0
91854,1,20.09,0
91855,2,446.02,1
91856,1,153.08,0
91858,1,76.99,0
91859,3,303.81,1
91860,1,76.89,0
91862,0,115.02,0
91863,1,103.2,0
91867,1,450.41999999999996,0
91868,3,189.74,1
91870,0,60.08,0
91871,1,33.29,0
91872,1,58.37,0
91875,1,310.8,0
91876,1,106.89,0
91878,2,202.52,1
91879,2,504.20000000000005,1
91880,0,13.05,0
91881,0,80.04,0
91882,1,100.65,0
91883,0,184.08,0
91885,1,478.15000000000003,0
91886,1,190.41,0
91887,1,376.56,0
91888,0,161.21,0
91890,1,125.24,0
91891,1,71.06,0
91892,1,104.57,0
91895,0,160.83,0
91896,1,11.6,0
91898,1,53.1,0
91900,1,82.19,0
91901,1,106.89,0
91902,1,62.98,0
91904,1,74.54,0
91909,3,530.97,1
91910,1,53.94,0
91911,2,135.6,1
91913,1,60.73,0
91914,2,294.29,1
91915,1,393.9,0
91916,0,84.87,0
91917,1,138.57,0
91918,1,7.76,0
91920,1,38.379999999999995,0
91922,0,181.92,0
91923,0,85.5,0
91924,1,171.13,0
91926,0,114.82000000000001,0
91928,2,98.55,1
91930,1,130.22,0
91933,3,341.12,1
91934,1,119.52,0
91937,1,74.12,0
91938,0,68.57,0
91940,0,16.28,0
91941,3,941.8,1
91943,1,54.69,0
91944,1,86.73,0
91945,1,152.16,0
91949,2,271.44,1
91950,1,64.21,0
91951,1,107.33,0
91955,1,31.36,0
91958,1,190.83,0
91964,2,144.36,1
91965,1,14.39,0
91967,1,144.36,0
91969,0,121.36000000000001,0
91971,3,119.93,1
91972,1,14.44,0
91974,1,11.42,0
91977,3,176.0,1
91979,2,617.66,1
91980,1,111.6,0
91982,0,89.13,0
91984,1,330.69,0
91987,1,92.77,0
91991,2,342.88,1
91994,1,329.15000000000003,0
91996,0,83.02,0
91999,2,197.17000000000002,1
92001,0,63.52,0
92002,1,61.24,0
92003,1,455.75,0
92005,2,126.86999999999999,1
92006,1,198.24,0
92007,0,57.15,0
92008,2,403.63,1
92009,0,75.01,0
92010,1,33.69,0
92011,1,63.25,0
92014,3,253.81,1
92015,3,320.4,1
92016,2,293.39,1
92017,2,62.51,1
92018,2,180.14,1
92019,1,117.25,0
92021,1,359.03999999999996,0
92022,1,70.77,0
92025,0,61.24,0
92026,1,53.7,0
92027,2,125.61,1
92028,1,249.2,0
92029,1,44.56,0
92030,2,603.8000000000001,1
92031,1,102.6,0
92033,2,189.59,1
92035,0,108.56,0
92036,2,59.61,1
92039,1,99.18,0
92040,2,176.84,1
92041,0,178.47,0
92042,1,81.24,0
92045,1,198.73,0
92046,2,706.3199999999999,1
92048,1,25.74,0
92049,1,140.42,0
92051,1,33.54,0
92052,1,75.44,0
92054,1,128.93,0
92055,2,56.66,1
92056,1,125.96,0
92058,2,633.9100000000001,1
92059,1,16.61,0
92060,0,69.05,0
92064,1,245.11,0
92065,3,120.5,1
92066,1,152.48,0
92069,1,53.71,0
92071,1,223.5,0
92074,1,60.79,0
92075,1,21.21,0
92076,1,34.33,0
92077,1,115.02000000000001,0
92078,2,267.35,1
92080,1,140.86,0
92081,2,202.91,1
92084,2,176.92,1
92090,1,372.29,0
92091,3,403.95,1
92094,1,277.38,0
92095,1,207.45999999999998,0
92096,0,54.23,0
92097,1,13.41,0
92099,1,113.82,0
92101,1,48.6,0
92102,2,632.15,1
92103,1,26.44,0
92105,1,37.11,0
92106,2,171.65,1
92107,0,382.14,0
92108,1,44.55,0
92109,1,172.49,0
92110,1,88.05,0
92112,1,203.41,0
92115,1,15.74,0
92118,2,150.0,1
92119,1,204.1,0
92122,1,38.14,0
92124,1,145.57,0
92125,1,231.03,0
92126,1,47.59,0
92127,1,121.95,0
92128,1,239.28,0
92129,0,63.29,0
92131,2,123.25999999999999,1
92132,2,256.8,1
92133,1,67.95,0
92135,1,47.51,0
92138,1,213.62,0
92141,2,212.56,1
92145,0,23.72,0
92146,1,26.44,0
92147,0,231.07,0
92148,0,66.49,0
92150,2,253.8,1
92153,0,32.22,0
92155,1,44.12,0
92158,1,81.73,0
92159,1,15.33,0
92162,1,146.36,0
92163,0,67.0,0
92164,1,76.27,0
92166,1,14.54,0
92168,2,227.63,1
92170,0,150.54,0
92171,1,85.39,0
92173,1,69.3,0
92174,1,189.28,0
92175,0,164.26,0
92177,1,32.38,0
92178,0,27.0,0
92179,1,53.650000000000006,0
92180,0,196.56,0
92181,2,161.70999999999998,1
92182,0,271.67,0
92185,1,69.1,0
92186,1,39.91,0
92189,2,177.45999999999998,1
92190,1,160.32999999999998,0
92192,1,172.42,0
92194,1,259.56,0
92196,1,104.09,0
92197,0,11.42,0
92198,1,44.23,0
92201,1,148.61,0
92202,1,73.7,0
92204,3,285.32,1
92205,1,90.58,0
92207,1,30.13,0
92211,1,58.42,0
92212,1,177.68,0
92213,2,407.13,1
92214,2,100.97,1
92215,1,94.22,0
92218,1,139.87,0
92219,2,243.32999999999998,1
92220,1,126.81,0
92221,2,634.75,1
92222,0,15.73,0
92223,1,59.5,0
92224,0,165.7,0
92225,2,54.150000000000006,1
92227,1,59.99,0
92230,1,169.85,0
92233,1,75.21,0
92234,2,228.99,1
92235,1,170.51,0
92236,1,28.08,0
92237,2,157.45,1
92238,0,189.65,0
92239,2,276.8,1
92240,1,48.1,0
92242,1,58.67,0
92244,0,226.64,0
92245,1,419.25,0
92246,1,129.34,0
92248,1,81.92,0
92250,1,18.88,0
92251,1,151.41,0
92252,1,212.61,0
92253,0,40.14,0
92254,1,18.63,0
92257,1,15.91,0
92259,1,69.73,0
92261,1,28.18,0
92264,1,77.56,0
92265,2,144.15,1
92267,2,130.51,1
92268,1,354.87,0
92272,1,71.01,0
92275,1,63.25,0
92279,3,189.91000000000003,1
92280,0,216.07,0
92282,3,175.51999999999998,1
92285,1,33.94,0
92286,0,87.18,0
92289,1,265.23,0
92290,0,73.3,0
92292,1,173.0,0
92296,1,34.84,0
92297,1,102.44,0
92298,2,514.89,1
92299,3,479.51,1
92301,1,66.98,0
92302,2,313.22,1
92304,1,72.69,0
92305,1,29.75,0
92306,1,69.16,0
92307,1,157.81,0
92308,1,327.56,0
92311,1,74.12,0
92314,1,64.45,0
92319,1,33.53,0
92320,2,526.38,1
92321,0,31.88,0
92323,1,44.25,0
92325,2,111.36,1
92326,2,61.47,1
92327,1,94.9,0
92329,1,166.7,0
92330,1,312.85,0
92334,1,81.5,0
92335,1,55.2,0
92337,1,247.32,0
92338,1,35.32,0
92341,1,51.59,0
92343,2,96.65,1
92346,1,60.28,0
92347,1,127.32,0
92348,2,427.82,1
92349,1,513.3,0
92350,1,65.95,0
92351,1,54.37,0
92352,1,83.16,0
92354,1,308.47,0
92359,2,309.8,1
92362,2,70.73,1
92363,0,53.97,0
92364,0,79.41,0
92365,2,124.18,1
92367,1,15.22,0
92368,1,25.33,0
92369,1,201.24,0
92370,1,75.71,0
92371,1,73.41,0
92374,2,379.32000000000005,1
92375,0,131.09,0
92376,2,122.78999999999999,1
92378,2,110.62,1
92380,1,13.13,0
92381,1,126.16,0
92384,2,554.15,1
92385,1,99.04,0
92387,1,13.29,0
92389,1,10.05,0
92390,1,13.9,0
92391,1,33.68,0
92393,1,53.17,0
92394,2,92.64,1
92396,2,186.64,1
92397,1,64.42,0
92398,1,42.22,0
92399,1,76.98,0
92402,2,85.13,1
92405,1,13.35,0
92410,1,173.98000000000002,0
92412,1,23.06,0
92413,1,214.5,0
92414,1,36.39,0
92415,1,33.04,0
92417,1,8.97,0
92419,1,56.9,0
92420,1,332.45,0
92428,1,163.86,0
92429,2,258.38,1
92430,0,23.41,0
92431,1,28.64,0
92432,1,441.35,0
92433,1,152.25,0
92434,1,545.04,0
92435,1,65.07,0
92436,2,107.81,1
92437,0,56.99,0
92440,1,228.2,0
92443,1,161.49,0
92445,1,113.82,0
92446,1,120.97,0
92447,0,158.32,0
92448,1,40.87,0
92449,0,77.43,0
92450,1,65.57,0
92451,1,21.78,0
92452,1,42.12,0
92453,0,176.93,0
92456,2,641.1,1
92457,2,342.5,1
92459,1,116.16,0
92461,2,51.79,1
92464,1,82.0,0
92465,2,287.17,1
92466,1,139.07999999999998,0
92468,2,307.52,1
92469,0,189.72,0
92470,1,52.06,0
92472,0,78.16,0
92473,1,16.2,0
92474,1,115.37,0
92476,1,29.37,0
92478,1,14.09,0
92479,0,68.69,0
92480,1,1082.28,0
92482,1,20.1,0
92483,3,246.81,1
92485,2,77.92,1
92486,1,37.28,0
92487,2,53.65,1
92489,1,305.04999999999995,0
92492,1,70.25,0
92493,2,62.489999999999995,1
92494,0,18.18,0
92497,0,87.34,0
92499,2,311.98,1
92500,1,114.16,0
92502,1,12.37,0
92503,1,175.08,0
92504,1,279.43,0
92506,0,25.8,0
92507,1,463.22,0
92508,1,157.18,0
92509,1,52.19,0
92510,1,15.91,0
92512,0,101.17,0
92513,1,15.3,0
92514,1,100.78999999999999,0
92515,1,226.57,0
92516,1,663.0899999999999,0
92517,1,55.68,0
92518,1,67.67,0
92519,2,281.6,1
92520,1,213.05,0
92521,1,191.42000000000002,0
92525,2,110.86,1
92526,1,30.53,0
92528,1,51.69,0
92529,1,208.24,0
92531,1,198.64999999999998,0
92532,1,224.48000000000002,0
92534,1,85.57,0
92535,1,58.26,0
92536,1,148.9,0
92539,1,23.05,0
92541,0,42.98,0
92543,1,146.12,0
92544,2,194.63,1
92545,1,21.24,0
92546,1,46.27,0
92547,1,66.28,0
92549,3,401.8,1
92550,0,83.33,0
92553,2,293.84000000000003,1
92555,1,262.68,0
92556,2,129.38,1
92557,1,86.95,0
92559,2,197.67000000000002,1
92560,1,106.74,0
92562,1,67.45,0
92563,1,66.17,0
92565,1,119.6,0
92567,1,58.69,0
92568,2,189.22,1
92573,1,234.69,0
92575,1,236.74,0
92576,1,14.28,0
92577,2,140.42,1
92583,1,36.83,0
92586,0,47.76,0
92587,1,61.92,0
92589,2,105.88,1
92592,0,27.65,0
92593,0,119.88,0
92595,0,133.62,0
92596,1,33.32,0
92598,1,58.77,0
92600,2,129.04,1
92603,1,188.81,0
92604,1,31.42,0
92605,1,52.7,0
92606,1,55.63,0
92607,2,377.54,1
92609,1,160.82,0
92610,2,161.68,1
92611,0,58.5,0
92612,1,67.65,0
92613,1,11.31,0
92614,2,589.43,1
92616,2,104.38,1
92619,0,248.31,0
92620,0,13.12,0
92625,0,65.23,0
92627,1,51.29,0
92628,1,90.44,0
92629,1,205.02,0
92632,1,86.85,0
92633,1,38.83,0
92640,1,195.68,0
92642,1,107.98,0
92644,0,205.77,0
92645,2,98.8,1
92646,1,25.26,0
92648,2,251.03,1
92650,1,111.56,0
92652,0,70.24,0
92653,1,222.45,0
92654,3,156.09,1
92657,2,126.98,1
92658,1,105.94,0
92659,1,176.12,0
92661,1,203.86,0
92662,1,28.26,0
92663,1,63.6,0
92664,2,354.40999999999997,1
92665,1,230.72,0
92666,0,129.73,0
92668,1,40.65,0
92669,1,68.69,0
92670,1,21.01,0
92671,2,232.93,1
92672,2,78.15,1
92673,1,99.64,0
92677,1,53.4,0
92678,0,74.49,0
92680,1,156.43,0
92681,1,170.32,0
92682,1,48.84,0
92683,1,115.94,0
92684,1,174.31,0
92685,1,69.16,0
92686,1,227.57999999999998,0
92687,1,34.46,0
92691,1,42.07,0
92692,1,81.73,0
92693,2,31.189999999999998,1
92694,1,88.24,0
92697,1,87.97,0
92698,1,122.44,0
92699,2,193.67,1
92700,1,25.83,0
92701,2,195.54000000000002,1
92702,1,73.65,0
92704,4,877.31,1
92706,3,313.58,1
92707,2,166.64,1
92708,1,74.87,0
92709,1,19.92,0
92710,1,187.1,0
92711,1,33.0,0
92712,0,307.2,0
92713,1,63.05,0
92714,1,45.98,0
92715,1,87.85,0
92716,1,96.0,0
92717,0,26.2,0
92718,1,122.13,0
92719,0,22.47,0
92720,2,366.81,1
92721,1,61.86,0
92722,1,115.6,0
92723,1,62.13,0
92724,1,139.78,0
92726,1,75.56,0
92727,0,26.49,0
92728,0,298.16999999999996,0
92729,2,192.97,1
92730,0,91.0,0
92732,1,55.18,0
92733,0,8.94,0
92734,1,50.05,0
92735,2,292.71999999999997,1
92738,1,58.84,0
92743,1,100.98,0
92744,1,145.73,0
92749,1,13.03,0
92751,1,220.79,0
92752,2,266.45,1
92754,2,227.13,1
92755,0,51.33,0
92757,1,82.66,0
92758,1,68.63,0
92760,1,24.48,0
92763,1,52.68,0
92764,1,243.06,0
92765,1,120.32000000000001,0
92766,1,45.5,0
92767,1,107.64,0
92768,1,176.48000000000002,0
92769,1,303.18,0
92770,0,181.9,0
92772,3,185.55,1
92773,1,101.14,0
92775,1,236.56,0
92777,2,194.23000000000002,1
92779,1,295.98,0
92780,0,120.0,0
92782,1,311.49,0
92785,1,462.27000000000004,0
92786,0,48.57,0
92787,2,284.21000000000004,1
92788,0,77.61,0
92790,1,197.12,0
92792,1,52.51,0
92795,1,292.77,0
92798,1,67.41,0
92799,1,55.18,0
92804,3,283.27,1
92805,1,27.12,0
92809,2,162.04,1
92810,1,49.93,0
92811,1,116.16,0
92812,1,41.46,0
92813,1,413.05,0
92814,0,81.09,0
92817,2,256.31,1
92818,1,68.4,0
92819,0,16.98,0
92821,1,136.46,0
92822,1,371.12,0
92823,1,173.77,0
92825,1,211.82,0
92827,3,267.63,1
92828,1,48.87,0
92832,2,416.65999999999997,1
92834,1,30.93,0
92835,2,150.88,1
92836,2,80.75,1
92837,1,98.88,0
92838,1,13.83,0
92839,1,229.36,0
92842,0,107.44,0
92843,1,96.75,0
92845,0,90.59,0
92846,1,53.79,0
92847,2,506.93,1
92848,1,13.52,0
92849,1,65.5,0
92850,1,7.97,0
92852,3,287.3,1
92856,1,175.92,0
92858,1,168.18,0
92860,0,80.5,0
92862,2,91.66,1
92863,0,195.24,0
92864,1,99.5,0
92865,2,462.28,1
92868,1,50.37,0
92869,0,93.13,0
92870,1,66.24,0
92873,2,266.95,1
92874,1,108.56,0
92875,1,62.73,0
92877,2,204.79000000000002,1
92878,1,29.83,0
92880,1,46.11,0
92881,1,151.57,0
92882,2,274.42,1
92883,3,122.71,1
92884,1,111.83,0
92886,2,254.95,1
92888,1,29.71,0
92889,1,238.95,0
92890,0,259.8,0
92891,1,212.96,0
92892,1,207.22,0
92894,1,82.88,0
92895,0,563.08,0
92896,1,137.26,0
92897,0,8.94,0
92898,2,126.84,1
92899,1,75.7,0
92901,2,115.92,1
92902,2,361.40999999999997,1
92903,1,62.510000000000005,0
92907,1,116.27000000000001,0
92909,2,604.23,1
92910,2,182.88,1
92911,1,55.93,0
92913,1,76.25,0
92914,1,72.39,0
92916,1,60.35,0
92919,1,178.85999999999999,0
92922,1,198.51999999999998,0
92923,1,289.07,0
92924,1,148.68,0
92925,1,48.15,0
92926,1,45.71,0
92927,1,50.86,0
92928,1,343.89,0
92929,1,498.54,0
92930,1,10.87,0
92932,0,104.99,0
92933,3,183.64,1
92934,0,326.42,0
92936,1,73.56,0
92938,1,109.33,0
92939,0,222.25,0
92940,1,106.74,0
92943,1,61.56,0
92944,1,275.03,0
92946,1,31.88,0
92948,0,75.78,0
92950,1,47.25,0
92951,1,46.91,0
92952,1,56.13,0
92954,1,203.57999999999998,0
92957,1,93.74,0
92958,0,128.85999999999999,0
92960,2,658.91,1
92961,1,52.04,0
92969,1,781.33,0
92970,2,242.20999999999998,1
92971,1,93.74,0
92973,1,52.22,0
92974,1,179.56,0
92976,1,91.89,0
92977,1,50.34,0
92979,2,101.11999999999999,1
92980,0,90.15,0
92983,2,841.75,1
92984,2,153.64000000000001,1
92987,1,117.54,0
92989,1,122.98,0
92991,1,182.28,0
92993,1,217.32999999999998,0
92996,1,80.4,0
92999,1,184.63,0
93000,1,31.85,0
93001,1,34.56,0
93002,1,52.56,0
93004,1,67.65,0
93005,1,98.01,0
93006,1,118.06,0
93007,1,198.2,0
93008,2,197.78,1
93010,1,202.11999999999998,0
93011,1,12.97,0
93012,1,68.28,0
93013,1,119.81,0
93014,1,48.79,0
93018,0,51.94,0
93019,1,54.37,0
93020,1,40.75,0
93023,1,17.06,0
93024,0,63.5,0
93026,1,87.12,0
93027,1,438.84,0
93029,4,1014.1500000000001,1
93030,2,112.82,1
93031,0,138.57,0
93034,1,50.63,0
93038,3,250.04000000000002,1
93040,0,8.51,0
93042,0,110.35,0
93043,1,78.87,0
93044,1,243.16,0
93046,1,106.34,0
93047,1,58.11,0
93048,1,44.12,0
93049,0,133.85,0
93050,1,232.89,0
93051,2,315.31,1
93053,1,98.5,0
93054,1,270.81,0
93055,1,48.12,0
93060,1,106.27,0
93062,1,42.33,0
93065,1,81.82,0
93066,1,197.18,0
93067,1,87.5,0
93068,1,341.1,0
93069,2,831.9200000000001,1
93070,1,85.66,0
93073,1,16.34,0
93074,1,169.8,0
93075,3,100.91999999999999,1
93076,1,75.34,0
93077,0,223.41,0
93079,1,47.74,0
93080,1,90.5,0
93082,2,279.37,1
93083,2,228.39,1
93085,1,129.99,0
93086,1,105.98,0
93087,1,12.2,0
93088,1,218.29,0
93089,1,45.06,0
93090,1,15.62,0
93091,1,28.9,0
93092,1,74.7,0
93096,3,180.08,1
93097,1,12.68,0
93098,1,186.06,0
93099,1,143.67,0
93100,1,41.86,0
93101,2,47.44,1
93102,3,164.06,1
93104,2,129.01999999999998,1
93105,1,139.84,0
93106,1,28.5,0
93107,1,31.42,0
93108,1,56.19,0
93110,3,126.03999999999999,1
93111,1,17.06,0
93112,1,19.37,0
93113,4,267.86,1
93114,1,61.86,0
93117,1,91.45,0
93118,4,486.02,1
93122,1,109.14,0
93123,2,237.61,1
93124,1,85.57,0
93128,1,49.62,0
93131,0,31.44,0
93133,1,154.56,0
93134,2,291.46999999999997,1
93136,0,64.8,0
93137,1,42.69,0
93138,2,182.4,1
93139,2,285.83,1
93142,0,88.78,0
93143,1,27.12,0
93144,1,162.47,0
93146,1,118.98,0
93149,2,92.78,1
93150,1,104.35,0
93151,1,103.59,0
93152,2,125.44,1
93153,1,186.85,0
93154,1,143.3,0
93155,1,279.69,0
93156,1,17.23,0
93158,2,205.43,1
93166,0,22.09,0
93170,1,11.92,0
93172,1,282.96,0
93176,1,95.93,0
93178,1,84.92,0
93179,2,885.64,1
93180,2,198.27,1
93181,0,235.9,0
93182,0,45.9,0
93183,0,38.6,0
93184,1,87.92,0
93187,1,18.46,0
93189,2,170.3,1
93193,0,119.73,0
93194,1,7.97,0
93196,1,55.61,0
93197,2,169.45,1
93198,1,14.05,0
93200,1,240.06,0
93204,1,283.34,0
93206,1,177.75,0
93209,1,44.49,0
93210,1,23.76,0
93211,3,243.39,1
93212,1,86.09,0
93213,0,150.11,0
93215,1,19.2,0
93216,0,132.2,0
93217,1,149.32,0
93218,1,7.78,0
93220,2,177.98,1
93221,1,107.18,0
93222,1,79.66999999999999,0
93223,0,56.62,0
93225,1,102.07,0
93226,0,131.96,0
93227,1,49.36,0
93228,0,72.15,0
93229,1,96.22,0
93230,1,154.54,0
93231,1,58.21,0
93232,1,220.24,0
93233,2,166.21,1
93234,1,73.21,0
93235,2,44.9,1
93239,1,52.48,0
93240,1,23.69,0
93242,1,121.2,0
93245,0,146.29,0
93247,1,100.35000000000001,0
93248,1,11.8,0
93249,1,249.58,0
93250,1,113.82,0
93251,1,140.85,0
93253,1,83.56,0
93254,2,126.25,1
93255,1,80.38,0
93256,3,414.48,1
93257,1,209.38,0
93258,1,144.02,0
93260,1,153.1,0
93261,2,406.65999999999997,1
93264,2,96.2,1
93265,1,195.76,0
93267,0,194.77,0
93269,0,72.66,0
93270,1,45.84,0
93272,1,29.16,0
93274,1,12.45,0
93275,0,99.26,0
93276,1,152.19,0
93278,1,25.39,0
93279,1,28.1,0
93280,1,30.34,0
93283,1,106.45,0
93284,2,267.05,1
93286,1,83.89,0
93287,1,97.41,0
93288,2,746.2299999999999,1
93290,0,31.85,0
93294,1,78.14,0
93297,1,50.96,0
93300,0,846.83,0
93302,1,41.43,0
93304,1,13.11,0
93305,1,76.08,0
93308,2,175.27999999999997,1
93309,1,166.57,0
93310,2,432.11,1
93311,1,96.37,0
93313,1,17.32,0
93314,1,148.99,0
93317,1,188.05,0
93318,1,9.08,0
93319,1,77.7,0
93320,1,84.89,0
93321,1,89.33,0
93322,2,106.88,1
93323,1,166.02,0
93324,1,179.21,0
93325,2,71.32,1
93326,1,77.05,0
93328,0,39.24,0
93329,1,76.99,0
93330,1,48.99,0
93333,0,77.01,0
93335,1,79.47,0
93337,2,194.31,1
93338,2,419.37,1
93339,0,47.8,0
93340,0,110.48,0
93341,2,207.81,1
93342,2,208.43,1
93344,2,502.18999999999994,1
93345,1,11.42,0
93349,1,111.42,0
93351,2,501.41,1
93352,1,156.84,0
93353,0,21.86,0
93355,1,310.08,0
93357,1,46.58,0
93358,2,75.69,1
93360,1,57.67,0
93361,2,216.22000000000003,1
93362,1,73.84,0
93363,1,169.51,0
93364,1,358.76,0
93368,2,1432.77,1
93370,2,280.89,1
93371,1,53.75,0
93372,1,36.05,0
93374,1,16.95,0
93375,1,51.05,0
93377,1,118.23,0
93378,2,210.3,1
93381,1,18.63,0
93383,1,192.33,0
93387,2,390.52,1
93389,1,12.24,0
93390,2,50.769999999999996,1
93394,1,87.21,0
93395,0,92.27,0
93396,1,79.35,0
93397,1,145.16,0
93399,1,248.51,0
93401,1,165.13,0
93402,0,71.97,0
93403,0,45.44,0
93404,1,79.37,0
93406,1,197.52,0
93407,2,53.519999999999996,1
93409,1,43.02,0
93410,1,414.44,0
93413,1,9.97,0
93414,0,51.47,0
93415,1,73.34,0
93417,1,49.38,0
93418,1,31.69,0
93421,1,55.68,0
93423,1,66.76,0
93425,2,328.16999999999996,1
93428,1,190.23999999999998,0
93429,1,201.15,0
93430,1,80.57,0
93432,1,71.71,0
93435,1,119.42,0
93437,0,116.06,0
93438,1,85.96,0
93439,1,8.51,0
93440,0,247.84,0
93442,1,25.38,0
93443,1,28.09,0
93444,2,489.84,1
93445,2,418.97,1
93447,0,201.24,0
93450,1,85.52,0
93452,1,46.33,0
93453,1,114.86,0
93454,1,226.91,0
93455,1,21.78,0
93456,1,73.55,0
93462,1,75.45,0
93470,1,40.79,0
93471,1,31.53,0
93473,2,135.3,1
93475,0,21.98,0
93476,3,487.96999999999997,1
93478,1,51.34,0
93479,1,314.77,0
93483,1,10.76,0
93485,0,38.71,0
93487,1,74.4,0
93488,4,800.8000000000001,1
93489,1,171.05,0
93491,2,579.13,1
93492,1,22.17,0
93493,1,207.26,0
93494,1,77.01,0
93495,1,131.57,0
93496,1,156.43,0
93498,1,61.59,0
93499,1,67.08,0
93501,1,178.07,0
93502,2,163.65,1
93504,0,28.1,0
93507,1,164.08,0
93508,1,20.26,0
93509,1,109.17,0
93510,1,338.73,0
93514,1,14.34,0
93516,1,108.03,0
93517,1,149.36,0
93518,2,204.32,1
93519,1,142.3,0
93521,2,271.12,1
93522,1,9.97,0
93524,1,30.31,0
93526,1,16.35,0
93527,2,151.47,1
93528,2,267.53999999999996,1
93529,1,58.08,0
93531,1,94.36,0
93532,0,39.22,0
93533,3,61.92,1
93534,2,323.76,1
93536,2,367.89,1
93537,1,56.64,0
93538,1,46.26,0
93540,1,16.12,0
93541,1,203.8,0
93542,0,161.42,0
93544,1,55.31,0
93545,1,234.6,0
93546,1,130.42,0
93548,0,44.55,0
93550,1,92.05,0
93552,1,111.58,0
93554,2,144.02,1
93556,2,199.79,1
93558,1,80.34,0
93559,1,156.78,0
93561,1,276.26,0
93562,1,185.51,0
93564,1,275.26,0
93565,0,9.42,0
93566,1,18.45,0
93568,2,190.78,1
93569,2,185.94,1
93571,1,338.15,0
93572,2,195.62,1
93573,1,265.4,0
93578,1,42.11,0
93584,0,204.12,0
93585,1,111.79,0
93586,1,15.16,0
93588,1,103.63,0
93589,1,79.83,0
93591,1,163.21,0
93593,2,203.11,1
